example_id,context_id,domain,context,question,claim,claim_gold_label,existing_atom_count,gold_atom_count,gold_atom_1,gold_atom_1_nli,gold_atom_2,gold_atom_2_nli,gold_atom_3,gold_atom_3_nli,gold_atom_4,gold_atom_4_nli,gold_atom_5,gold_atom_5_nli,decomposition_complete,faithful_to_claim,annotation_status,annotator_id,review_notes
finance_stress_0024,devfs_b5_fin_002,finance,"Zorunlu karşılıklar, bankalar ve kapsama giren diğer finansal kuruluşların belirli yükümlülükleri karşılığında Türkiye Cumhuriyet Merkez Bankasında karşılık tesis etmesini öngören bir para politikası aracıdır. Uygulama, kredi ve likidite koşullarını etkileyerek makro finansal risklerin yönetilmesine katkı sağlayabilir. Zorunlu karşılığa tabi yükümlülükler iki haftada bir cuma günü itibarıyla hesaplanır ve kuruluşların muhasebe kayıtları esas alınır. Türk lirası ve yabancı para yükümlülükleri için farklı oran ve tesis kuralları belirlenebilir. Merkez Bankasına, Hazineye, yurt içi bankalara ve uluslararası anlaşmayla kurulmuş bankaların Türkiye'deki merkez ve şubelerine olan bazı yükümlülükler hesaplamanın dışında tutulur. Oranlar mevduatın veya yükümlülüğün türüne ve vadesine göre farklılaştırılabilir; uygulama sabit ve değişmez bir vergi değildir. Karşılığın hangi varlıklarla ve hangi dönem boyunca tesis edileceği, TCMB düzenlemelerinde belirlenen hesaplama ve bildirim esaslarına göre yürütülür.",Zorunlu karşılıklar para politikasında ne işe yarar ve tabi yükümlülükler nasıl hesaplanır?,Zorunlu karşılıklar para politikası aracı olarak likidite ve kredi koşullarını etkileyebilir. Bütün kuruluşlar için oranlar vade ve para biriminden bağımsız olarak aynıdır.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0032,devfs_b2_fin_004,finance,"Tasarruf finansman şirketleri, müşterileriyle sözleşme kurmadan önce belirli bilgilendirme yükümlülüklerini yerine getirir. Şirket, sözleşmede bulunması gereken asgari hususları içeren ön bilgilendirme formunu sözleşmenin kurulmasından en az bir gün önce müşteriye iletmekle yükümlüdür. Bu süre müşterinin sözleşme koşullarını inceleyebilmesine imkân tanır. Müşterinin sözleşme kapsamındaki tasarruf ödemelerini geciktirmesi veya durdurması hâlinde sonuçlar sözleşmede yer alan hükümlere göre belirlenir. Şirket, müşteriye yapılacak finansman ödemesini, diğer adıyla tahsisatı, erteleyebilir veya sözleşmede belirlenen esaslar çerçevesinde sözleşmeyi tek taraflı olarak feshedebilir. Ödeme aksamasının sonucu her durumda tahsisatın hemen yapılması değildir. Yetkili şirketlerin bilgileri BDDK tarafından kamuoyuna duyurulur. Ön bilgilendirme formu, kurulacak sözleşmede yer alması gereken asgari hususları müşterinin imzadan önce inceleyebilmesini sağlar. Formun sözleşme anında ilk kez sunulması yeterli değildir.",Tasarruf finansman sözleşmesinden önce tüketiciye hangi bilgiler verilir? Ödemeler aksarsa ne olabilir?,Ön bilgilendirme formu sözleşmeden en az bir gün önce verilmelidir. Ödemeler aksasa bile şirket tahsisatı erteleyemez.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0040,devfs_b4_fin_005,finance,"Borsa İstanbul Kıymetli Madenler Piyasasında yetkili üyeler emirlerini işlem salonundaki temsilciler veya uzaktan erişim yoluyla Kıymetli Madenler İşlem Platformuna iletebilir. Alım ve satım emirleri fiyat ve zaman önceliğine göre çok fiyat yöntemiyle eşleşir. Üyelerin ithal ettikleri işlenmemiş kıymetli madenlerin yurt içindeki ilk alım satım işlemleri Borsada yapılır. İthal edilen standart madenlerin kabul edilen rafinerilerce üretilmiş olması, standart dışı madenlerin ise gerekli ayar raporları ve ithalat belgeleriyle Borsa kasasına teslim edilmesi gerekir. Piyasadaki işlemlerden doğan risklerin karşılanması için yetkili üyeler işlem teminatı yatırır ve bu teminatların yönetimi Takasbank tarafından yürütülür. Kıymetli madenlerin fiziki takası ile saklaması Borsanın belirlediği kasalarda gerçekleştirilir. İşlem teminatı, piyasa işlemlerinden doğan yükümlülüklerin güvenli biçimde karşılanmasına hizmet eder.",Kıymetli Madenler Piyasasında emirler nasıl eşleşir ve ithal madenlerin yurt içindeki ilk satışı nerede yapılır?,Emirler fiyat ve zaman önceliğine göre eşleşir. İthal edilen işlenmemiş kıymetli madenlerin ilk satışı Borsa dışında yapılır.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0064,devv2_fin_mkyo,finance,"Menkul kıymet yatırım ortaklıklarının faaliyet alanı sermaye piyasası araçları ile altın ve diğer kıymetli madenlerden oluşan bir portföyü işletmekle sınırlandırılmıştır. Portföyün uzman kadro tarafından yönetilmesi ve riskin farklı varlıklara dağıtılması, bireysel yatırımcının tek başına sağlayamayacağı bir çeşitlendirme imkânı sunabilir. Bu ortaklıklar anonim şirket şeklinde ve kayıtlı sermaye esasına göre kurulur. İzahname; ortaklığın faaliyet konusu, riskleri, finansal bilgileri, sermayesi ve yönetim yapısı gibi bilgileri yatırımcıya sunan kamuyu aydınlatma belgesidir. Ortaklıklar ayrıca portföy varlıklarını gösteren dönemsel tabloları Kamuyu Aydınlatma Platformuna gönderir. Bununla birlikte uzman yönetim, yatırımın zarar etmeyeceğini garanti etmez.","Menkul kıymet yatırım ortaklığı nasıl kurulur, portföyünü nasıl yönetir ve yatırımcıya hangi bilgileri açıklar?",Ortaklık anonim şirket olarak kurulur. Profesyonel yönetim yatırımcının zarar etmesini hukuken engeller.,partially_supported,,,,,,,,,,,,,,,pending,,
finance_stress_0066,devv2_fin_foreign,finance,"Yabancı yatırım fonları, Türkiye dışında kurulmuş yatırım fonları veya kolektif yatırım kuruluşlarıdır. Bu kuruluşların yatırımcıya sunduğu yapı ve tabi olduğu yükümlülükler, kurulduğu ülkenin mevzuatına göre değişebilir. Vergilendirme, kamuyu aydınlatma, portföy sınırlamaları, düzenleyici kurumların yetkileri ve fon giderleri ülkeler arasında farklılık gösterebilir. Bu farklılıklar, yabancı fonların başka bir ülkede halka arzı ve satışında ek düzenleme veya tedbir uygulanmasına yol açabilir. Bir fonun yurtdışında kurulmuş olması, paylarının Türkiye’de kendiliğinden ve sınırsız biçimde satılabileceği anlamına gelmez. Satış ve tanıtım süreçlerinde ev sahibi ülkenin yatırımcıyı koruyan kurallarına uyulması gerekir.",Yabancı yatırım fonlarının Türkiye’de tanıtılması ve satılması hangi kurallara bağlıdır?,Yabancı fonların yükümlülükleri kurulduğu ülkeye göre değişebilir. Yurt dışında kurulmuş olmak Türkiye'de sınırsız satış yetkisi sağlar.,partially_supported,,,,,,,,,,,,,,,pending,,
finance_stress_0067,devfs_b6_fin_004,finance,"Türkiye Bankalar Birliği Bireysel Müşteri Hakem Heyeti, TBB üyesi bankalar ile gerçek kişi müşteriler arasındaki bireysel bankacılık uyuşmazlıklarını inceleyen ücretsiz bir başvuru yoludur. Ticari veya zirai faaliyetlere ilişkin başvurular ile tüzel kişi başvuruları kapsam dışında kalır. Hakem Heyetine gitmeden önce müşterinin bankaya yazılı başvuruda bulunması ve banka yanıtını ya da başvuru teyit belgesini edinmesi gerekir. Başvuru formu doldurulmalı, uyuşmazlık ve talep açık biçimde açıklanmalı, ilgili belgeler eklenmelidir. Yargıya, Sigorta Tahkim Komisyonuna veya Tüketici Hakem Heyetine taşınmış aynı uyuşmazlık Heyete sunulamaz. Başvuru, e-Devlet üzerinden veya kabul edilen diğer yollarla yapılabilir. Heyet bir mahkeme değildir ve yargı yoluna başvurma hakkını bütünüyle ortadan kaldırmaz. Başvurunun somut talep ve ilgili belgelerle sunulması incelemenin sağlıklı yürütülmesine yardımcı olur.",Bireysel Müşteri Hakem Heyetine kimler başvurabilir ve başvurudan önce bankaya karşı hangi işlem yapılmalıdır?,Heyet gerçek kişilerin bireysel bankacılık uyuşmazlıklarını inceler. Bankaya önceden başvurmak yasaktır ve doğrudan Heyete gidilir.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0071,devfs_b3_fin_004,finance,"Sigortacılık ve Özel Emeklilik Düzenleme ve Denetleme Kurumu, sigortacılık ile özel emeklilik alanlarının düzenlenmesi ve denetlenmesinden sorumludur. Kurum, sigorta ettirenlerin, sigortalıların, hak sahiplerinin ve bireysel emeklilik katılımcılarının hak ve menfaatlerinin korunmasına yönelik çalışmalar yürütür. Sektörde faaliyet gösteren kuruluşlar hakkında inceleme ve denetim yapabilir, mevzuatın uygulanmasını takip edebilir ve görev alanına ilişkin raporlar hazırlayabilir. Kurumun düzenleyici işlevi, piyasadaki bütün ticari kararları şirketler adına vermek anlamına gelmez. Sigorta ürünlerinin satışı şirketler ve yetkili aracılar tarafından gerçekleştirilir; Kurum ise sektörün güvenli, istikrarlı ve mevzuata uygun işlemesine yönelik çerçeveyi oluşturur ve gözetir. Bireysel bir uyuşmazlıkta mahkemelerin yerine geçerek her olay için kesin tazminat kararı veren genel bir yargı mercii değildir. Denetim ve düzenleme çalışmaları, sektörün mali yapısının ve katılımcılara karşı yükümlülüklerin mevzuata uygun yürütülmesini destekler.",SEDDK hangi alanlarda görev yapar ve düzenleyici rolünün sınırları nelerdir?,SEDDK sigortacılık ve özel emeklilik alanlarını düzenleyip denetler. Sigorta ürünlerinin satış sürecini şirketler adına SEDDK yürütür.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0087,devfs_b5_fin_001,finance,"Finansal hesaplar, bir ekonomideki kurumsal sektörlerin finansal varlık ve yükümlülüklerini, sektörler arasındaki işlemleri ve bu ilişkilerin dönem sonu stoklarını gösteren istatistiklerdir. Hanehalkı, finansal kuruluşlar, finansal olmayan şirketler, genel yönetim ve dünyanın geri kalanı gibi sektörlerin birbirinden hangi finansal araçlarla alacaklı veya borçlu olduğu izlenebilir. Hesaplar mevduat, kredi, borçlanma aracı, pay ve başka finansal araçları stok ve akım ayrımıyla sunar. Sektörel tablolar konsolide ve konsolide edilmemiş biçimde yayımlanabilir. Türkiye'de 2010-2014 dönemi için yıllık hazırlanan finansal hesaplar, 2015 yılından itibaren üç aylık dönemlerle üretilmektedir. Zaman serileri Elektronik Veri Dağıtım Sisteminde yayımlanır. Bu istatistikler kişisel yatırım tavsiyesi veya tek tek bireyler için kredi notu üretmez. Bu tablolar, sektörlerin finansman kaynakları ile tasarruf davranışlarının dönemler arasında karşılaştırılmasına yardımcı olur.",Finansal hesaplar sektörler arasındaki hangi ilişkileri gösterir ve Türkiye’de ne sıklıkla yayımlanır?,Finansal hesaplar sektörlerin finansal varlık ve yükümlülüklerini stok ve akım olarak gösterir. Veriler 2015'ten sonra yalnız beş yılda bir yayımlanır.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0114,devv2_ma_fin_009,finance,"Borçlanma Araçları Piyasasında devlet iç borçlanma senetleri ve özel sektör borçlanma araçları için farklı piyasa yapıcılığı sistemleri uygulanabilir. Devlet iç borçlanma senetlerinde piyasa yapıcısı kuruluşlar ile sistemin esasları Hazine ve Maliye Bakanlığı tarafından belirlenir. Piyasa yapıcılar sorumlu oldukları menkul kıymetlerde belirlenen saatlerde çift taraflı alış ve satış kotasyonu vermekle yükümlüdür. Kotasyon tamamen veya kısmen gerçekleştiğinde ya da iptal edildiğinde, belirlenen süre içinde yeni emir girilmesi gerekir. Özel sektör borçlanma araçlarında piyasa yapıcılığı yapmak isteyen yatırım kuruluşları taahhütnameyle başvurur; Borsa, işlem hacmi, temerrüt durumu, geçmiş performans ve işlem limiti gibi ölçütleri değerlendirir. Bir kuruluş birden fazla araçta piyasa yapıcısı olabilir ve aynı araç için birden fazla piyasa yapıcısı görevlendirilebilir. Yükümlülükler araç ve piyasa yapıcılığı programına göre belirlenir. Uygulama piyasa likiditesini ve düzenli fiyat oluşumunu desteklemeyi amaçlar.",Piyasa yapıcıların kotasyon yükümlülüğü ve görevlendirilme koşulları nelerdir?,Piyasa yapıcıların çift taraflı kotasyon yükümlülüğü vardır. Bir menkul kıymet için görevlendirilebilecek kuruluş sayısı birdir.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0116,devfs_b5_fin_005,finance,"Türkiye Cumhuriyet Merkez Bankası, kanunda belirlenen çerçevede Hükûmetin mali ve ekonomik müşavirliğini üstlenir. Bu sıfatla para ve kredi politikasıyla ilgili konularda görüş bildirebilir. Banka, uluslararası mali ve ekonomik ilişkilerde Hükûmetin mali ajanı olarak görevlendirilebilir; devlet iç borçlanma senetlerinin mali servisi, kambiyo denetimi ve dış ticaret rejimine ilişkin bazı işlemleri yürütebilir. Haznedarlık işlevi kapsamında devletin yurt içi ve yurt dışı tahsilat ve ödemeleri ile para nakil ve havale işlemlerini gerçekleştirir. TCMB, mali ajan sıfatıyla Hazine adına Devlet İç Borçlanma Senedi ihalelerini fiilen yürütür. İhale takvimi Hazine tarafından yayımlanan borçlanma stratejisinde belirtilir ve ayrıntılar ihale öncesinde kamuoyuna duyurulur. Borçlanma kararının sahibi Hazine, ihalenin operasyonel yürütücüsü ise mali ajan olarak TCMB'dir.","TCMB, Hazine işlemlerinde hangi müşavirlik, mali ajanlık ve ihale görevlerini yürütür?",TCMB Hazine adına DİBS ihalelerini mali ajan olarak yürütür. Borçlanma kararlarını Hazine yerine bağımsız biçimde TCMB alır.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0119,devv2_ma_fin_008,finance,"Kesin Alım Satım Pazarı, borçlanma araçlarının organize ikinci el piyasada alınıp satıldığı Borsa İstanbul pazarıdır. Emirler çok fiyat-sürekli müzayede yöntemiyle eşleşir. Alış emirlerinde daha yüksek fiyat, satış emirlerinde daha düşük fiyat önceliklidir; aynı fiyat seviyesindeki emirlerde zaman önceliği uygulanır. Kupon veya kira getirisi içeren araçlarda işlemiş faiz ya da birikmiş kira hariç fiyat temiz fiyat, bunları içeren fiyat ise kirli fiyat olarak adlandırılır. Takas tutarının hesaplanmasında kullanılan takas fiyatı, aracın özelliklerine göre belirlenir. Karşılanmamış veya kısmen karşılanmış emirlerin kalan bölümü değiştirilebilir ya da iptal edilebilir. Fiyat veya miktar artışı gibi bazı değişiklikler emrin zaman önceliğini kaybetmesine yol açar. Emirler verildikleri gün için geçerlidir ve gerçekleşmeyen emirler ilgili kapanış saatlerinde sistem tarafından iptal edilir. Bu kurallar emirlerin şeffaf ve öngörülebilir biçimde sıralanmasını sağlar.",Kesin Alım Satım Pazarında emir önceliği ve fiyat türleri nasıl uygulanır?,Eşit fiyat düzeyindeki emirlerde zaman önceliği uygulanır. Emirler otuz gün boyunca sistemde geçerli kalır.,partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0126,devfs_b2_fin_002,finance,"Faktoring faaliyetleri 6361 sayılı Kanun ve ilgili düzenlemelere tabidir. Faktoring sözleşmesinin konusu, mal veya hizmet satışından doğan ve fatura ile belgelendirilen alacaklar olabileceği gibi, belirlenen usullere göre belgelendirilebilen gelecekteki alacaklar da olabilir. Müşteri, bu alacakları faktoring şirketine devreder. Faktoring şirketinin sunduğu hizmet yalnız alacağı satın almaktan ibaret değildir. Sözleşme; tahsilat yapılması, borçlu ve müşteri hesaplarının tutulması, müşteriye finansman sağlanması veya alacağın ödenmeme riskine karşı faktoring garantisi verilmesi işlevlerinden birini ya da birkaçını içerebilir. Bu nedenle her faktoring işleminde bütün hizmetlerin birlikte sunulması zorunlu değildir. İşlemin temel dayanağı, mal veya hizmet satışına bağlı bir alacağın devredilmesidir. Sözleşmede hangi işlevlerin üstlenileceği, müşteri ile faktoring şirketi arasındaki ilişkinin kapsamına göre belirlenir. Bu nedenle faktoring, tek tip ve değişmez bir hizmet paketi olarak değerlendirilmez.",Faktoring sözleşmesi hangi alacağa dayanır ve hangi hizmetleri sağlayabilir?,"Faktoring işlemi mal veya hizmet satışına bağlı alacağın devrine dayanır. Her sözleşmede tahsilat, finansman ve garanti hizmetlerinin tümü birlikte bulunmak zorundadır.",partially_supported,2,,,,,,,,,,,,,,pending,,
finance_stress_0128,devv2_fin_payment,finance,"Türkiye Cumhuriyet Merkez Bankası, Türk lirası cinsinden ödeme ve menkul kıymet aktarımlarında kullanılan çeşitli sistemleri işletir. Elektronik Fon Transfer sistemi bankalar arasındaki TL ödemelerini elektronik ortamda gerçekleştirir ve bankalararası işlemler ile müşteriler adına yapılan işlemler için ayrı bileşenlere sahiptir. Elektronik Menkul Kıymet Transfer sistemi menkul kıymet aktarımını destekler. FAST sistemi ise fonların anlık ve sürekli transferine olanak verir. TCMB dışında faaliyet izni verilen sistemler arasında kart takası, pay ve borçlanma araçları piyasası takası, çek takası ve merkezi kaydi sistem bulunur. Bu sistemlerin görevleri aynı değildir; her biri ödeme, aktarım, takas veya kayıt süreçlerinin belirli bir bölümünü yürütür.","EFT, EMKT ve FAST sistemleri hangi ödeme veya aktarım işlemlerini yürütür?",EFT ve FAST Türk lirası ödemelerinin aktarımında kullanılır. EMKT kredi kartı harcamalarının takasını yapan sistemdir.,partially_supported,,,,,,,,,,,,,,,pending,,
